id,bookName,categories,author,publisher,edition,bookCountAvailable,totalCount,bookStatus,language,createdAt,updatedAt,rating,review_count,top_rated
65c2c3ad881df6d1bc84af29,Digital image procceing,65c2b94527c4e91908f3e499,Rafal c conzatiom,Pearson,1,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.97,0,NO
65c2c3ad881df6d1bc84af2a,Digital image procceing,65c2b94527c4e91908f3e499,Adele droblas ,McGraw Hill,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.17,0,NO
65c2c3ad881df6d1bc84af2b,Digital signal processing ,65c2b94527c4e91908f3e499,Johannes A Beuchman ,Prentice Hall ,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.29,0,NO
65c2c3ad881df6d1bc84af2c,communication system analog and digital,65c2b97027c4e91908f3e49c,R P Singh\nSD sapre,McGraw Hill,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.65,0,NO
65c2c3ad881df6d1bc84af2d,compiler design in c,65c2b98d27c4e91908f3e49f,Allen l holub ,Prentice Hall ,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.09,0,NO
65c2c3ad881df6d1bc84af2e,System programming,65c2ace127c4e91908f3e40b,Johannes A Beuchman ,McGraw Hill,1,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.38,0,YES
65c2c3ad881df6d1bc84af2f,Image proccessing analaysics and machine version,65c2b94527c4e91908f3e499,milan sonka,Cengage Learning McGraw Hill,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.99,0,NO
65c2c3ad881df6d1bc84af30,System programming,65c2ace127c4e91908f3e40b,D M Dhamdhere,McGraw Hill,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.74,0,NO
65c2c3ad881df6d1bc84af31,Compiler construction principle and practice,65c2b98d27c4e91908f3e49f,kennets c lavden,Cengage Learning McGraw Hill,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.04,0,NO
65c2c3ad881df6d1bc84af32,Digital signal processing ,65c2b94527c4e91908f3e499,Chi - Tsonacmen,Oxford Higher Education,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.52,0,YES
65c2c3ad881df6d1bc84af33,Digital image procceing,65c2b94527c4e91908f3e499,s c sakkrigaon,McGraw Hill,3,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.66,0,NO
65c2c3ad881df6d1bc84af34,Digital system design with VMDL and synthesis,65c2b9a827c4e91908f3e4a2,K L Chang ,Macmillan India Ltd,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.92,0,YES
65c2c3ad881df6d1bc84af35,Fundamental of logic design,65c2b9a827c4e91908f3e4a2,Rath kinney,Cengage Learning McGraw Hill,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.22,0,NO
65c2c3ad881df6d1bc84af36,Mastering orcale 6.0,65c2ba2627c4e91908f3e4a5,meenakshi serpes,BPB Publication,3,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.13,0,NO
65c2c3ad881df6d1bc84af37,Data base system,65c2ba2627c4e91908f3e4a5,Ramez elmassi,Pearson,3,4,4,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.88,0,NO
65c2c3ad881df6d1bc84af38,Data Base III plus,65c2ba2627c4e91908f3e4a5,R K Taxall,McGraw Hill,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.85,0,NO
65c2c3ad881df6d1bc84af39,Introduction to Database mangement,65c2ba2627c4e91908f3e4a5,Naveen prakush,McGraw Hill,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.79,0,NO
65c2c3ad881df6d1bc84af3a,Special edition using SQL,65c2ba2627c4e91908f3e4a5,Rafe colboun,presentce hall of india ,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.94,0,NO
65c2c3ad881df6d1bc84af3b,Data base management system,65c2ba2627c4e91908f3e4a5,Raghu rana krishna,McGraw Hill,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.19,0,NO
65c2c3ad881df6d1bc84af3c,Data base management system,65c2ba2627c4e91908f3e4a5,arun k majunclas,McGraw Hill,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.79,0,YES
65c2c3ad881df6d1bc84af3d,An introduction to data base system,65c2ba2627c4e91908f3e4a5,Prof. J R Issac ,narosa publishing,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.25,0,NO
65c2c3ad881df6d1bc84af3e,Data base management system,65c2ba2627c4e91908f3e4a5,G K Gupta ,McGraw Hill,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.32,0,NO
65c2c3ad881df6d1bc84af3f,An advanced course in data base system,65c2ba2627c4e91908f3e4a5,suzanne ,PHI Learning,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.38,0,YES
65c2c3ad881df6d1bc84af40,Distributed data base principle and system,65c2ba2627c4e91908f3e4a5,Stfane ceri,McGraw Hill,2,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.91,0,NO
65c2c3ad881df6d1bc84af41,Information stage and program,65c2acbd27c4e91908f3e3ff,,npex publication 1,2,,,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.57,0,YES
65c2c3ad881df6d1bc84af42,The data warehouse toolkit,65c2ac4027c4e91908f3e3cb,ralph kimball,Wiley,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.43,0,NO
65c2c3ad881df6d1bc84af43,Writing TSR's through C,65c2ace127c4e91908f3e40b,Yashavant kandalkar,BPB Publication,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.63,0,YES
65c2c3ad881df6d1bc84af44,Data base system concepts,65c2ba2627c4e91908f3e4a5,Sibberchety kokth ,McGraw Hill,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.11,0,NO
65c2c3ad881df6d1bc84af45,Data base management system,65c2ba2627c4e91908f3e4a5,kamon a mailta,McGraw Hill,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.95,0,NO
65c2c3ad881df6d1bc84af46,Oracle database II generation,65c2ba2627c4e91908f3e4a5,Satish asnani,PHI Learning,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.12,0,NO
65c2c3ad881df6d1bc84af47,Data base management system,65c2ba2627c4e91908f3e4a5,R. pannersewan ,PHI Learning,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.89,0,YES
65c2c3ad881df6d1bc84af48,Principal of distribution data base of system,65c2ba2627c4e91908f3e4a5,M Tamer,Pearson,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.46,0,NO
65c2c3ad881df6d1bc84af49,Relational data base management system,65c2ba2627c4e91908f3e4a5,pankaj agrawal ,vei,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.8,0,NO
65c2c3ad881df6d1bc84af4a,An intriduction to data base management systems ,65c2ba2627c4e91908f3e4a5,R K Bharti,A.B.P,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.17,0,YES
65c2c3ad881df6d1bc84af4b,Data base system concepts,65c2ba2627c4e91908f3e4a5,Abrahem silbes schaty ,McGraw Hill,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.48,0,NO
65c2c3ad881df6d1bc84af4c,An Introduction of Database system,65c2ba2627c4e91908f3e4a5,C J date,Pearson,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.39,0,NO
65c2c3ad881df6d1bc84af4d,Data base III plus ,65c2ba2627c4e91908f3e4a5,r x taxolic,McGraw Hill,1,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.38,0,YES
65c2c3ad881df6d1bc84af4e,C++ Database devlopment ,65c2ba2627c4e91908f3e4a5,Al stevens,BPB Publication,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.36,0,NO
65c2c3ad881df6d1bc84af4f,PHP and MYSQL,65c2ba2627c4e91908f3e4a5, Stene Surchiy ,Prentice Hall ,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.3,0,NO
65c2c3ad881df6d1bc84af50,Wireless comunication ,65c2b97027c4e91908f3e49c,Theodare S. rappaport,Prentice Hall ,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.07,0,NO
65c2c3ad881df6d1bc84af51,Introduction to data commmunication and networking ,65c2b97027c4e91908f3e49c,Wayne thomas,Pearson,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.45,0,NO
65c2c3ad881df6d1bc84af52,COM/DCOM primer plus,65c2ace127c4e91908f3e40b,Lorry mayfield,Sams,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.55,0,NO
65c2c3ad881df6d1bc84af53,Data network commucation,65c2b97027c4e91908f3e49c,Milier,DreamTech,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.75,0,YES
65c2c3ad881df6d1bc84af54,Computer network security,65c2acaa27c4e91908f3e3f9,"Watalia , olifer victor ",Wiley,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.11,0,NO
65c2c3ad881df6d1bc84af55,Wireless comunication ,65c2b97027c4e91908f3e49c,p. meether,PHI Learning,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.18,0,NO
65c2c3ad881df6d1bc84af56,AD HOC wireless network,65c2b97027c4e91908f3e49c,Ozan K. tunguz,Wiley,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.97,0,NO
65c2c3ad881df6d1bc84af57,Wireless and mobile network architure,65c2b97027c4e91908f3e49c,yi binglin imrich,Wiley,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.7,0,NO
65c2c3ad881df6d1bc84af58,Wireless and communication,65c2b97027c4e91908f3e49c,mobile tg palaminch,PHI Learning,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.88,0,NO
65c2c3ad881df6d1bc84af59,Wireless communicatipon ,65c2b97027c4e91908f3e49c,Andreas F molisuh,Wiley,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.58,0,YES
65c2c3ad881df6d1bc84af5a,Wireless communication,65c2b97027c4e91908f3e49c,upena dalal,Oxford Higher Education,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.13,0,NO
65c2c3ad881df6d1bc84af5b,Software engieering ,65c2ae1827c4e91908f3e47d,Rajesh narang,McGraw Hill,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.99,0,YES
65c2c3ad881df6d1bc84af5c,System Analysis and design methods,65c2ad5127c4e91908f3e438,Jeffery L. whitter ,McGraw Hill,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.01,0,YES
65c2c3ad881df6d1bc84af5d,Data communication and networking,65c2b97027c4e91908f3e49c,Willian stallings,Pearson,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.71,0,YES
65c2c3ad881df6d1bc84af5e,Wireless communication and networking,65c2b97027c4e91908f3e49c,Willian stallings,Pearson,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.86,0,NO
65c2c3ad881df6d1bc84af5f,An introduction to wireless technology,65c2b97027c4e91908f3e49c,gramy s royer ,Pearson,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.08,0,YES
65c2c3ad881df6d1bc84af60,Modern wireless communication,65c2b97027c4e91908f3e49c,simon haykin,Pearson,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.14,0,NO
65c2c3ad881df6d1bc84af61,Introduction to wireless & mobile systems,65c2b97027c4e91908f3e49c,dharma prakash,Cengage Learning McGraw Hill,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.27,0,NO
65c2c3ad881df6d1bc84af62,Data communication and networking,65c2adaf27c4e91908f3e453,behrouz A. foruizan ,McGraw Hill,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.06,0,NO
65c2c3ad881df6d1bc84af63,Local area network,65c2adaf27c4e91908f3e453,stephen pm bridge,Galgotia Publications Pvt. Ltd.,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.15,0,NO
65c2c3ad881df6d1bc84af64,Computer network security,65c2acaa27c4e91908f3e3f9,behrouz a foruizan ,McGraw Hill,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.9,0,NO
65c2c3ad881df6d1bc84af65,Software engineering concepts,65c2ae1827c4e91908f3e47d,richgard fairley ,McGraw Hill,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.78,0,NO
65c2c3ad881df6d1bc84af66,Software architure ,65c2adce27c4e91908f3e45f,vasndev vetrma ,Pearson,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.36,0,NO
65c2c3ad881df6d1bc84af67,Software security engineering ,65c2ae1827c4e91908f3e47d,Julia H allen,Pearson,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.38,0,NO
65c2c3ad881df6d1bc84af68,System Analysis and design,65c2ad5127c4e91908f3e438,Arunesh goyal,PHI Learning,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.83,0,YES
65c2c3ad881df6d1bc84af69,Software estimation,65c2ae1827c4e91908f3e47d,Steve Mc connal,DreamTech,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.77,0,NO
65c2c3ad881df6d1bc84af6a,Software testing,65c2acf327c4e91908f3e411,MG limaye,McGraw Hill,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.47,0,NO
65c2c3ad881df6d1bc84af6b,Object oriented software engineering,65c2ae1827c4e91908f3e47d,Timothy C lethbrian,McGraw Hill,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.21,0,YES
65c2c3ad881df6d1bc84af6c,Software engineering,65c2ae1827c4e91908f3e47d,JAN sommer villie,Pearson,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.45,0,NO
65c2c3ad881df6d1bc84af6d,Testing computer software,65c2acf327c4e91908f3e411,Cem kaner,Wiley,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.29,0,NO
65c2c3ad881df6d1bc84af6e,Software engineering fundamental ,65c2ae1827c4e91908f3e47d,alibehferouz,Oxford Higher Education,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.23,0,NO
65c2c3ad881df6d1bc84af6f,Software engineering principle and practice ,65c2ae1827c4e91908f3e47d,deepak jain,Oxford Higher Education,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.83,0,NO
65c2c3ad881df6d1bc84af70,Software project management ,65c2ae1827c4e91908f3e47d,Joel henry,Pearson,4,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.54,0,NO
65c2c3ad881df6d1bc84af71,Java the complete reference,65c2ace127c4e91908f3e40b,Herbert schildt,McGraw Hill,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.54,0,NO
65c2c3ad881df6d1bc84af72,Java devlopers guide,65c2ace127c4e91908f3e40b,Bill brogden,BPB Publication,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.72,0,NO
65c2c3ad881df6d1bc84af73,Active server page 2.0,65c2ad4527c4e91908f3e432,Stephen walkes,Sams,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.31,0,NO
65c2c3ad881df6d1bc84af74,Javascript,65c2ad4527c4e91908f3e432,dongosslein,Cengage Learning McGraw Hill,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.83,0,NO
65c2c3ad881df6d1bc84af75,Java & .NET,65c2ace127c4e91908f3e40b,narayana rao,PHI Learning,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.29,0,YES
65c2c3ad881df6d1bc84af76,UNIX Network programming,65c2adaf27c4e91908f3e453,W richard stevens,PHI Learning,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.05,0,NO
65c2c3ad881df6d1bc84af77,object oriented designing java,65c2ace127c4e91908f3e40b,DALE SKRIEH,McGraw Hill,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.55,0,YES
65c2c3ad881df6d1bc84af78,Object oriented programming in c++,65c2ace127c4e91908f3e40b,rajesh shukla ,Wiley,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.08,0,NO
65c2c3ad881df6d1bc84af79,Object oriented programming in c++,65c2ace127c4e91908f3e40b,rogers pressan,Galgotia Publications Pvt. Ltd.,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.94,0,YES
65c2c3ad881df6d1bc84af7a,Mastering  c++,65c2ace127c4e91908f3e40b,KR venugopal,McGraw Hill,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.11,0,YES
65c2c3ad881df6d1bc84af7b,Object oriented analysics & design ,65c2ace127c4e91908f3e40b,andraw haigh,McGraw Hill,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.87,0,NO
65c2c3ad881df6d1bc84af7c,Object oriented programming in c++,65c2ace127c4e91908f3e40b,sourav soni,Oxford Higher Education,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.45,0,YES
65c2c3ad881df6d1bc84af7d,A structure approch to fortran ,65c2ace127c4e91908f3e40b,raj kumar ,McGraw Hill,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.55,0,NO
65c2c3ad881df6d1bc84af7e,Object oriented programming in java,65c2ace127c4e91908f3e40b,raj kumar ,McGraw Hill,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.31,0,NO
65c2c3ad881df6d1bc84af7f,Programming with ANSI C++,65c2ace127c4e91908f3e40b,Bhushan Triveds,Oxford Higher Education,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.17,0,YES
65c2c3ad881df6d1bc84af80,Object oriented programming,65c2ace127c4e91908f3e40b,Balayurrusemy,Oxford Higher Education,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.16,0,NO
65c2c3ad881df6d1bc84af81,The Java FAQ,65c2ace127c4e91908f3e40b,Johni kanerva,Pearson,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.54,0,YES
65c2c3ad881df6d1bc84af82,Javascript,65c2ace127c4e91908f3e40b,steves suehring,PHI Learning,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.95,0,NO
65c2c3ad881df6d1bc84af83,object oriented programming with c++,65c2ace127c4e91908f3e40b,E balaguresomany,McGraw Hill,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.8,0,NO
65c2c3ad881df6d1bc84af84,Pascal programming,65c2ace127c4e91908f3e40b,P radha \nGa neshal,New Age International Publisher,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.96,0,NO
65c2c3ad881df6d1bc84af85,Computer science a stucture programming approch using c,65c2ace127c4e91908f3e40b,Behrouz A ferouzan ,Cengage Learning McGraw Hill,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.16,0,NO
65c2c3ad881df6d1bc84af86,Object oriented analysics & design using UML,65c2ace127c4e91908f3e40b,D jaya mala S. getha,McGraw Hill,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.44,0,NO
65c2c3ad881df6d1bc84af87,Mastering c,65c2ace127c4e91908f3e40b,KR venugopal,DreamTech,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.57,0,YES
65c2c3ad881df6d1bc84af88,Programming wirh pascal,65c2ace127c4e91908f3e40b,d ravi chandron,McGraw Hill,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.21,0,NO
65c2c3ad881df6d1bc84af89,Windows 2000 network intrasuture design,65c2ad0827c4e91908f3e41a,,Technical Publications,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.31,0,NO
65c2c3ad881df6d1bc84af8a,Mastring c++,65c2ace127c4e91908f3e40b,lorry mayfiesld,McGraw Hill,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.97,0,YES
65c2c3ad881df6d1bc84af8b,programing problem with c++,65c2ace127c4e91908f3e40b,Nell bok chips,Jones & Bartlett Learning,2,13,13,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.4,0,NO
65c2c3ad881df6d1bc84af8c,Visual basic 6.0,65c2ace127c4e91908f3e40b,content devlopment group,McGraw Hill,2,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.12,0,YES
65c2c3ad881df6d1bc84af8d,Object oriented programming with c++,65c2ace127c4e91908f3e40b,E balagrisang,McGraw Hill,5,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.56,0,NO
65c2c3ad881df6d1bc84af8e,Object oriented programming with c++,65c2ace127c4e91908f3e40b,Joyce farrel,Cengage Learning McGraw Hill,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.83,0,NO
65c2c3ad881df6d1bc84af8f,Programming in fox pro 2.6,65c2ace127c4e91908f3e40b,gagan b sahoo,Khanna Book Publishing Company,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.52,0,YES
65c2c3ad881df6d1bc84af90,A user guide to the unix system,65c2ba2627c4e91908f3e4a5,Dr. rebecca ,McGraw Hill,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.19,0,NO
65c2c3ad881df6d1bc84af91,The design og the UNIX OS,65c2ba2627c4e91908f3e4a5,Maurica I bch ,Pearson,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.78,0,NO
65c2c3ad881df6d1bc84af92,Object oriented programming with c++,65c2ace127c4e91908f3e40b,dileep jali,Vikas Publication,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.34,0,NO
65c2c3ad881df6d1bc84af93,C++ data base devlopment ,65c2ba2627c4e91908f3e4a5,randal albert ,McGraw Hill,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.26,0,NO
65c2c3ad881df6d1bc84af94,Object oriented programming ,65c2ace127c4e91908f3e40b,david Pearsons,BPB Publication,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.24,0,NO
65c2c3ad881df6d1bc84af95,Object oriented programming with c++,65c2ace127c4e91908f3e40b,M P bhave ,Pearson,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.9,0,NO
65c2c3ad881df6d1bc84af96,Object oriented programming with c++,65c2ace127c4e91908f3e40b,rogers lafera,Pearson,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.86,0,YES
65c2c3ad881df6d1bc84af97,Javasript edition ,65c2ace127c4e91908f3e40b,herbert schildt,McGraw Hill,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.33,0,NO
65c2c3ad881df6d1bc84af98,The assembly programming master book,65c2ace127c4e91908f3e40b,vlad piroyor,Laxmi Publications,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.33,0,NO
65c2c3ad881df6d1bc84af99,Assembly language ,65c2ace127c4e91908f3e40b,Vasile lunges,Laxmi Publications,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.31,0,NO
65c2c3ad881df6d1bc84af9a,Web Design Programming,65c2ad4b27c4e91908f3e435,Toel sklar,Thomson,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.27,0,NO
65c2c3ad881df6d1bc84af9c,Java the complete reference,65c2ace127c4e91908f3e40b,herbert schildt,McGraw Hill,3,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.28,0,NO
65c2c3ad881df6d1bc84af9d,Enterprise java computing application and architecture,65c2ace127c4e91908f3e40b,Govind seshadani,Cengage Learning McGraw Hill,2,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.94,0,YES
65c2c3ad881df6d1bc84af9e,Addvance unix ,65c2ba2627c4e91908f3e4a5,stepheen ,BPB Publication,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.88,0,NO
65c2c3ad881df6d1bc84af9f,The complete reference visual  c++,65c2ace127c4e91908f3e40b,christopher m bishop,McGraw Hill,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.03,0,NO
65c2c3ad881df6d1bc84afa0,The complete reference  visual java,65c2ace127c4e91908f3e40b,Patrik naughton,McGraw Hill,3,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.38,0,NO
65c2c3ad881df6d1bc84afa1,Programming with pascal ,65c2ace127c4e91908f3e40b,K K venre gopal\ncana magya,McGraw Hill,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.67,0,NO
65c2c3ad881df6d1bc84afa2,Computer science a stucture programming approch using c++,65c2ace127c4e91908f3e40b,behrouz a foruizan ,Cengage Learning,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.47,0,YES
65c2c3ad881df6d1bc84afa3,Fundamental of digital logic & microcomputer design ,65c2bba227c4e91908f3e4a8,M.Rafiquzzaman,Wiley India,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.99,0,NO
65c2c3ad881df6d1bc84afa4,Embedded  Micro Computer System,65c2add527c4e91908f3e462,jonathan we valvano,Cengage Learning McGraw Hill,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.84,0,NO
65c2c3ad881df6d1bc84afa5,Introduction to programme & logic Controllers,65c2ace127c4e91908f3e40b,Gary Dvnning,Delmar Cengage Learning,1,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,1.05,0,NO
65c2c3ad881df6d1bc84afa6,Datamining ,65c2ac3527c4e91908f3e3bb,Jiacuehan micheline,Morgan Kaufmann,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,3.12,0,NO
65c2c3ad881df6d1bc84afa7,8051 Microcontroller ,65c2bba227c4e91908f3e4a8,vu dayashan kara ,McGraw Hill,5,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.5,0,YES
65c2c3ad881df6d1bc84afa8,8086 programming and advance processor architecture,65c2bba227c4e91908f3e4a8,MT savaliya,Wiley India,1,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.15,0,NO
65c2c3ad881df6d1bc84afa9,Processor architecture & interfacing,65c2bba227c4e91908f3e4a8,swati jashi atul joshi ,Wiley Practise Textbook,4,1,1,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,4.53,0,YES
65c2c3ad881df6d1bc84afaa,Data structures  & program design ,65c2bba227c4e91908f3e4a8,robert LK ruse,Eastern Economy Edition,2,2,2,Available,English,2024-02-02 05:46:03,2024-02-02 05:46:03,2.68,0,NO
